time_flux_min,Jefflux_nM_per_min,time_eATP_min,eATP_no_hydrolysis_nM
13.0,0.0149902305161128,13.0,0.3488148107206409
13.100000000000001,0.015105539981621362,13.100000000000001,0.35015949829520876
13.200000000000001,0.015220849447129921,13.200000000000001,0.3515144899891219
13.3,0.015336158912638481,13.3,0.35287978580238033
13.4,0.015451468378147041,13.4,0.35425538573498416
13.5,0.0155667778436556,13.5,0.3556412897869333
13.600000000000001,0.015682087309164164,13.600000000000001,0.35703749795822787
13.700000000000001,0.01579739677467272,13.700000000000001,0.35844401024886774
13.8,0.01591270624018128,13.8,0.35986082665885294
13.9,0.01602801570568984,13.9,0.36128794718818347
14.0,0.0161433251711984,14.0,0.3627253718368594
14.100000000000001,0.016258634636706962,14.100000000000001,0.3641731006048806
14.200000000000001,0.016373944102215522,14.200000000000001,0.36563113349224724
14.3,0.016489253567724082,14.3,0.3670994704989592
14.4,0.01660456303323264,14.4,0.36857811162501647
14.5,0.0167198724987412,14.5,0.37006705687041913
14.600000000000001,0.01683518196424976,14.600000000000001,0.3715663062351671
14.700000000000001,0.01695049142975832,14.700000000000001,0.3730758597192605
14.8,0.01706580089526688,14.8,0.37459571732269914
14.9,0.01718111036077544,14.9,0.37612587904548317
15.0,0.017296419826284,15.0,0.3776663448876125
15.100000000000001,0.017411729291792563,15.100000000000001,0.37921711484908727
15.200000000000001,0.017527038757301123,15.200000000000001,0.38077818892990734
15.3,0.017642348222809683,15.3,0.38234956713007273
15.4,0.017757657688318242,15.4,0.3839312494495835
15.5,0.017872967153826802,15.5,0.3855232358884396
15.600000000000001,0.01798827661933536,15.600000000000001,0.3871255264466411
15.700000000000001,0.01810358608484392,15.700000000000001,0.38873812112418793
15.8,0.01821889555035248,15.8,0.3903610199210801
15.9,0.01833420501586104,15.9,0.39199422283731755
16.0,0.0184495144813696,16.0,0.39363772987290035
16.1,0.018564823946878164,16.1,0.3952915410278286
16.2,0.01868013341238672,16.2,0.3969556563021021
16.3,0.01879544287789528,16.3,0.398630075695721
16.400000000000002,0.018910752343403843,16.400000000000002,0.4003147992086853
16.5,0.0190260618089124,16.5,0.40200982684099484
16.6,0.019141371274420962,16.6,0.4037151585926498
16.7,0.01925668073992952,16.7,0.40543079446365005
16.8,0.019371990205438082,16.8,0.40715673445399564
16.900000000000002,0.01948729967094664,16.900000000000002,0.40889297856368667
17.0,0.0196026091364552,17.0,0.4106395267927229
